showdate,set,position,songid,slug,trans_mark,gap,isjam,city,state,country,venueid,tourid,showlength,artist,times_played,last_played,debut
2021-08-01,e,19,514,sleeping-monkey, > ,34,2,Alpharetta,GA,USA,1517,186,20,Phish,94.0,2022-08-05,1992-03-06
2021-08-01,e,20,628,tweezer-reprise,,5,2,Alpharetta,GA,USA,1517,186,20,Phish,308.0,2023-10-15,1991-02-01
2021-08-10,1,1,202,first-tube,", ",6,2,Hershey,PA,USA,389,186,22,Trey Anastasio,125.0,2023-10-10,1999-09-09
2021-08-10,1,2,37,axilla,", ",14,2,Hershey,PA,USA,389,186,22,Phish,111.0,2023-10-06,1992-11-19
2021-08-10,1,3,2418,fuego, -> ,9,2,Hershey,PA,USA,389,186,22,Phish,81.0,2023-10-06,2013-10-31
2021-08-10,1,4,479,runaway-jim,", ",9,2,Hershey,PA,USA,389,186,22,Phish,396.0,2023-10-14,1990-03-28
2021-08-10,1,5,240,gumbo, > ,8,2,Hershey,PA,USA,389,186,22,Phish,117.0,2023-10-07,1990-09-28
2021-08-10,1,6,483,sample-in-a-jar,", ",5,2,Hershey,PA,USA,389,186,22,Phish,304.0,2023-10-14,1993-02-04
2021-08-10,1,7,1355,steam,", ",7,2,Hershey,PA,USA,389,186,22,Phish,59.0,2023-10-11,2011-06-04
2021-08-10,1,8,543,sugar-shack,", ",32,2,Hershey,PA,USA,389,186,22,Phish,32.0,2023-07-29,2009-06-07
2021-08-10,1,9,345,llama,", ",24,2,Hershey,PA,USA,389,186,22,Phish,317.0,2023-10-07,1990-10-27
2021-08-10,1,10,2799,death-dont-hurt-very-long, > ,20,2,Hershey,PA,USA,389,186,22,Phish,12.0,2022-08-10,2018-10-31
2021-08-10,1,11,478,run-like-an-antelope,,6,2,Hershey,PA,USA,389,186,22,Phish,474.0,2023-10-15,1985-04-06
2021-08-10,2,12,2572,no-men-in-no-mans-land, > ,5,2,Hershey,PA,USA,389,186,22,Phish,69.0,2023-10-10,2015-07-21
2021-08-10,2,13,2744,soul-planet, -> ,11,2,Hershey,PA,USA,389,186,22,Trey Anastasio,24.0,2023-07-22,2017-12-31
2021-08-10,2,14,404,nicu, > ,9,2,Hershey,PA,USA,389,186,22,Phish,153.0,2023-10-14,1992-03-06
2021-08-10,2,15,316,joy,", ",25,2,Hershey,PA,USA,389,186,22,Phish,55.0,2023-10-10,2009-06-07
2021-08-10,2,16,490,scent-of-a-mule,", ",25,2,Hershey,PA,USA,389,186,22,Phish,137.0,2022-09-01,1994-04-04
2021-08-10,2,17,867,golden-age, > ,8,2,Hershey,PA,USA,389,186,22,TV on the Radio,71.0,2023-10-08,2009-11-27
2021-08-10,2,18,442,prince-caspian, > ,7,2,Hershey,PA,USA,389,186,22,Phish,172.0,2023-10-10,1995-06-08
2021-08-10,2,19,46,backwards-down-the-number-line, > ,5,2,Hershey,PA,USA,389,186,22,Trey Anastasio,132.0,2023-10-11,2009-03-06
2021-08-10,2,20,586,the-lizards, > ,12,2,Hershey,PA,USA,389,186,22,Phish,326.0,2023-08-04,1988-01-27
2021-08-10,2,21,113,character-zero,,4,2,Hershey,PA,USA,389,186,22,Phish,242.0,2023-10-14,1996-06-06
2021-08-10,e,22,466,rock-and-roll,,15,2,Hershey,PA,USA,389,186,22,The Velvet Underground,92.0,2023-08-25,1998-10-31
2021-08-11,1,1,2707,you-sexy-thing,", ",12,2,Hershey,PA,USA,389,186,18,Hot Chocolate,4.0,2021-08-11,2017-07-28
2021-08-11,1,2,2421,wombat,", ",25,2,Hershey,PA,USA,389,186,18,Phish,22.0,2022-08-10,2013-10-31
2021-08-11,1,3,215,free, > ,5,2,Hershey,PA,USA,389,186,18,Phish,218.0,2023-10-08,1995-05-16
2021-08-11,1,4,7,a-song-i-heard-the-ocean-sing,", ",22,2,Hershey,PA,USA,389,186,18,Phish,46.0,2023-10-15,2004-06-17
2021-08-11,1,5,246,halleys-comet, > ,6,2,Hershey,PA,USA,389,186,18,Phish,150.0,2023-10-13,1986-05-17
2021-08-11,1,6,2932,lonely-trip, > ,1874,2,Hershey,PA,USA,389,186,18,Trey Anastasio,16.0,2023-10-07,2021-08-11
2021-08-11,1,7,237,gotta-jibboo,", ",7,2,Hershey,PA,USA,389,186,18,Trey Anastasio,98.0,2023-10-06,1999-09-10
2021-08-11,1,8,367,meat,", ",7,2,Hershey,PA,USA,389,186,18,Phish,48.0,2023-10-13,1998-07-02
2021-08-11,1,9,364,maze,,8,2,Hershey,PA,USA,389,186,18,Phish,333.0,2023-10-06,1992-03-06
2021-08-11,2,10,609,theme-from-the-bottom, > ,5,2,Hershey,PA,USA,389,186,18,Phish,180.0,2023-10-10,1995-05-16
2021-08-11,2,11,65,birds-of-a-feather,", ",5,2,Hershey,PA,USA,389,186,18,Phish,132.0,2023-10-08,1998-04-02
2021-08-11,2,12,94,bug, > ,26,2,Hershey,PA,USA,389,186,18,Amfibian,91.0,2023-10-07,1999-06-30
2021-08-11,2,13,339,light, -> ,6,2,Hershey,PA,USA,389,186,18,Trey Anastasio,117.0,2023-10-13,2009-05-31
2021-08-11,2,14,723,party-time, > ,6,2,Hershey,PA,USA,389,186,18,Phish,36.0,2023-07-21,2009-08-15
2021-08-11,2,15,1102,ruby-waves, > ,6,2,Hershey,PA,USA,389,186,18,Trey Anastasio,25.0,2023-10-11,2019-06-18
2021-08-11,2,16,110,chalk-dust-torture,,8,2,Hershey,PA,USA,389,186,18,Phish,501.0,2023-10-14,1991-02-01
2021-08-11,e,17,886,show-of-life, > ,17,2,Hershey,PA,USA,389,186,18,Trey Anastasio,33.0,2023-08-31,2010-06-11
2021-08-11,e,18,2796,say-it-to-me-santos,,4,2,Hershey,PA,USA,389,186,18,Phish,37.0,2023-10-15,2018-10-31
2021-08-27,1,1,848,torn-and-frayed,", ",18,2,George,WA,USA,248,186,19,The Rolling Stones,10.0,2023-10-06,2009-10-31
2021-08-27,1,2,2572,no-men-in-no-mans-land,", ",5,2,George,WA,USA,248,186,19,Phish,69.0,2023-10-10,2015-07-21
2021-08-27,1,3,2697,leaves,", ",103,2,George,WA,USA,248,186,19,Phish,14.0,2023-10-15,2017-07-14
2021-08-27,1,4,529,split-open-and-melt,", ",2,2,George,WA,USA,248,186,19,Phish,339.0,2023-10-14,1989-02-17
2021-08-27,1,5,622,tube,", ",2,2,George,WA,USA,248,186,19,Phish,186.0,2023-10-14,1990-09-13
2021-08-27,1,6,709,i-been-around,", ",25,2,George,WA,USA,248,186,19,Phish,9.0,2022-07-14,2009-08-16
2021-08-27,1,7,245,ha-ha-ha,", ",106,2,George,WA,USA,248,186,19,Phish,33.0,2021-08-27,1995-05-16
2021-08-27,1,8,2970,mull,", ",10,2,George,WA,USA,248,186,19,Phish,11.0,2023-10-07,2021-08-03
2021-08-27,1,9,2571,shade,", ",12,2,George,WA,USA,248,186,19,Phish,28.0,2023-08-01,2015-07-21
2021-08-27,1,10,14,alaska, > ,29,2,George,WA,USA,248,186,19,Trey Anastasio,42.0,2022-06-03,2009-06-09
2021-08-27,1,11,234,golgi-apparatus,,12,2,George,WA,USA,248,186,19,Phish,475.0,2023-10-13,1986-10-12
2021-08-27,2,12,2803,sigma-oasis, > ,6,2,George,WA,USA,248,186,19,Trey Anastasio,30.0,2023-10-10,2019-12-08
2021-08-27,2,13,657,whats-the-use,", ",7,2,George,WA,USA,248,186,19,Phish,62.0,2023-10-14,1999-07-04
2021-08-27,2,14,2570,blaze-on, > ,3,2,George,WA,USA,248,186,19,Phish,76.0,2023-10-13,2015-07-21
2021-08-27,2,15,338,lifeboy, > ,17,2,George,WA,USA,248,186,19,Phish,59.0,2023-10-11,1993-02-03
2021-08-27,2,16,100,camel-walk, -> ,36,2,George,WA,USA,248,186,19,Phish,64.0,2023-07-18,1984-11-03
2021-08-27,2,17,110,chalk-dust-torture, > ,2,2,George,WA,USA,248,186,19,Phish,501.0,2023-10-14,1991-02-01
2021-08-27,2,18,512,slave-to-the-traffic-light,,2,2,George,WA,USA,248,186,19,Phish,278.0,2023-10-10,1984-12-01
2021-08-27,e,19,2829,drift-while-youre-sleeping,,7,2,George,WA,USA,248,186,19,Ghosts of the Forest,26.0,2023-10-13,2019-06-11
2021-08-28,1,1,104,carini, > ,2,2,George,WA,USA,248,186,20,Phish,135.0,2023-10-13,1997-02-17
2021-08-28,1,2,364,maze, > ,5,2,George,WA,USA,248,186,20,Phish,333.0,2023-10-06,1992-03-06
2021-08-28,1,3,2,46-days,", ",3,2,George,WA,USA,248,186,20,Phish,137.0,2023-10-14,2003-01-02
2021-08-28,1,4,187,esther,", ",112,2,George,WA,USA,248,186,20,Phish,134.0,2023-09-01,1988-09-12
2021-08-28,1,5,2424,555, > ,12,2,George,WA,USA,248,186,20,Phish,64.0,2023-10-10,2013-10-31
2021-08-28,1,6,161,divided-sky,", ",11,2,George,WA,USA,248,186,20,Phish,433.0,2023-08-05,1987-05-11
2021-08-28,1,7,551,swept-away, > ,35,2,George,WA,USA,248,186,20,Phish,33.0,2021-08-28,1996-10-16
2021-08-28,1,8,540,steep,", ",35,2,George,WA,USA,248,186,20,Phish,33.0,2021-08-28,1996-10-16
2021-08-28,1,9,80,boogie-on-reggae-woman, > ,24,2,George,WA,USA,248,186,20,Stevie Wonder,89.0,2023-07-26,1987-02-21
2021-08-28,1,10,2796,say-it-to-me-santos,,5,2,George,WA,USA,248,186,20,Phish,37.0,2023-10-15,2018-10-31
2021-08-28,2,11,485,sand, > ,4,2,George,WA,USA,248,186,20,Trey Anastasio,139.0,2023-10-13,1999-09-11
2021-08-28,2,12,174,down-with-disease, > ,8,2,George,WA,USA,248,186,20,Phish,304.0,2023-10-11,1993-12-31
2021-08-28,2,13,442,prince-caspian, > ,6,2,George,WA,USA,248,186,20,Phish,172.0,2023-10-10,1995-06-08
2021-08-28,2,14,393,mountains-in-the-mist,", ",14,2,George,WA,USA,248,186,20,Trey Anastasio,36.0,2023-10-13,1999-07-03
2021-08-28,2,15,491,scents-and-subtle-sounds, > ,2,2,George,WA,USA,248,186,20,Phish,42.0,2023-09-01,2003-07-07
2021-08-28,2,16,94,bug, > ,5,2,George,WA,USA,248,186,20,Amfibian,91.0,2023-10-07,1999-06-30
2021-08-28,2,17,440,possum,,4,2,George,WA,USA,248,186,20,Phish,558.0,2023-10-11,1985-09-27
2021-08-28,e,18,68,bittersweet-motel, > ,26,2,George,WA,USA,248,186,20,Phish,19.0,2021-08-28,1998-07-21
2021-08-28,e,19,254,heavy-things,", ",56,2,George,WA,USA,248,186,20,Phish,97.0,2023-02-24,1999-09-11
2021-08-28,e,20,2831,about-to-run,,2,2,George,WA,USA,248,186,20,Ghosts of the Forest,21.0,2023-10-07,2019-06-12
2021-08-29,1,1,2800,cool-amber-and-mercury, > ,11,2,George,WA,USA,248,186,20,Phish,8.0,2023-10-10,2018-10-31
2021-08-29,1,2,591,the-moma-dance,", ",3,2,George,WA,USA,248,186,20,Phish,193.0,2023-10-06,1998-06-30
2021-08-29,1,3,215,free,", ",6,2,George,WA,USA,248,186,20,Phish,218.0,2023-10-08,1995-05-16
2021-08-29,1,4,2932,lonely-trip,", ",6,2,George,WA,USA,248,186,20,Trey Anastasio,16.0,2023-10-07,2021-08-11
2021-08-29,1,5,2536,how-many-people-are-you, > ,48,2,George,WA,USA,248,186,20,Mike Gordon,10.0,2021-08-29,2015-07-22
2021-08-29,1,6,48,bathtub-gin, > ,5,2,George,WA,USA,248,186,20,Phish,298.0,2023-10-10,1989-05-26
2021-08-29,1,7,45,back-on-the-train,", ",3,2,George,WA,USA,248,186,20,Trey Anastasio,149.0,2023-10-06,1999-06-30
2021-08-29,1,8,397,my-friend-my-friend, > ,13,2,George,WA,USA,248,186,20,Phish,167.0,2023-10-11,1992-03-06
2021-08-29,1,9,462,rift,", ",5,2,George,WA,USA,248,186,20,Phish,305.0,2023-10-13,1990-02-25
2021-08-29,1,10,113,character-zero,,7,2,George,WA,USA,248,186,20,Phish,242.0,2023-10-14,1996-06-06
2021-08-29,2,11,380,mr-completely, -> ,11,2,George,WA,USA,248,186,20,Trey Anastasio,14.0,2023-04-23,2003-07-15
2021-08-29,2,12,367,meat,", ",6,2,George,WA,USA,248,186,20,Phish,48.0,2023-10-13,1998-07-02
2021-08-29,2,13,139,crosseyed-and-painless, -> ,9,2,George,WA,USA,248,186,20,Talking Heads,60.0,2023-10-13,1996-10-31
2021-08-29,2,14,282,saw-it-again, > ,27,2,George,WA,USA,248,186,20,Phish,45.0,2023-10-13,1997-06-14
2021-08-29,2,15,590,the-mango-song, > ,45,2,George,WA,USA,248,186,20,Phish,106.0,2023-09-02,1989-03-30
2021-08-29,2,16,2656,everythings-right, > ,5,2,George,WA,USA,248,186,20,Trey Anastasio,51.0,2023-10-14,2017-07-14
2021-08-29,2,17,2860,beneath-a-sea-of-stars-part-1, > ,3,2,George,WA,USA,248,186,20,Ghosts of the Forest,14.0,2023-08-31,2019-06-29
2021-08-29,2,18,2638,i-always-wanted-it-this-way,,19,2,George,WA,USA,248,186,20,Phish,19.0,2023-10-07,2016-10-15
2021-08-29,e,19,857,shine-a-light, > ,64,2,George,WA,USA,248,186,20,The Rolling Stones,27.0,2023-09-01,2009-10-31
2021-08-29,e,20,202,first-tube,,3,2,George,WA,USA,248,186,20,Trey Anastasio,125.0,2023-10-10,1999-09-09
2021-08-31,1,1,227,glide,", ",37,2,Mountain View,CA,USA,247,186,19,Phish,116.0,2021-08-31,1991-09-27
2021-08-31,1,2,126,colonel-forbins-ascent, > ,114,2,Mountain View,CA,USA,247,186,19,Phish,127.0,2021-08-31,1988-03-12
2021-08-31,1,3,695,fly-famous-mockingbird,", ",114,2,Mountain View,CA,USA,247,186,19,Phish,127.0,2021-08-31,1988-02-07
2021-08-31,1,4,683,wolfmans-brother,", ",6,2,Mountain View,CA,USA,247,186,19,Phish,229.0,2023-10-06,1994-04-04
2021-08-31,1,5,297,if-i-could,", ",17,2,Mountain View,CA,USA,247,186,19,Phish,65.0,2023-07-14,1994-04-04
2021-08-31,1,6,2935,i-never-needed-you-like-this-before,", ",5,2,Mountain View,CA,USA,247,186,19,Trey Anastasio,12.0,2023-07-22,2021-07-28
2021-08-31,1,7,538,stash,", ",10,2,Mountain View,CA,USA,247,186,19,Phish,439.0,2023-10-15,1990-09-13
2021-08-31,1,8,655,weigh,", ",25,2,Mountain View,CA,USA,247,186,19,Phish,45.0,2023-10-14,1992-03-07
2021-08-31,1,9,84,bouncing-around-the-room,", ",10,2,Mountain View,CA,USA,247,186,19,Phish,484.0,2023-10-06,1990-01-20
2021-08-31,1,10,237,gotta-jibboo,", ",7,2,Mountain View,CA,USA,247,186,19,Trey Anastasio,98.0,2023-10-06,1999-09-10
2021-08-31,1,11,2643,moonage-daydream,,27,2,Mountain View,CA,USA,247,186,19,Arnold Corns,8.0,2023-07-29,2016-10-31
2021-08-31,2,12,2744,soul-planet, -> ,8,2,Mountain View,CA,USA,247,186,19,Trey Anastasio,24.0,2023-07-22,2017-12-31
2021-08-31,2,13,2797,the-final-hurrah, > ,4,2,Mountain View,CA,USA,247,186,19,Phish,16.0,2023-07-21,2018-10-31
2021-08-31,2,14,609,theme-from-the-bottom,", ",7,2,Mountain View,CA,USA,247,186,19,Phish,180.0,2023-10-10,1995-05-16
2021-08-31,2,15,38,axilla-part-ii,", ",856,2,Mountain View,CA,USA,247,186,19,Phish,51.0,2023-08-02,1994-04-16
2021-08-31,2,16,562,tela, > ,46,2,Mountain View,CA,USA,247,186,19,Phish,91.0,2022-12-28,1988-03-12
2021-08-31,2,17,250,harry-hood,,6,2,Mountain View,CA,USA,247,186,19,Phish,414.0,2023-10-13,1985-10-30
2021-08-31,e,18,195,fee,", ",18,2,Mountain View,CA,USA,247,186,19,Phish,285.0,2023-02-25,1987-08-09
2021-08-31,e,19,679,wilson,,11,0,Mountain View,CA,USA,247,186,19,Phish,294.0,2023-10-10,1986-10-12
2021-09-01,1,1,381,mikes-song, > ,5,2,Mountain View,CA,USA,247,186,19,Phish,528.0,2023-10-10,1985-03-16
2021-09-01,1,2,588,the-man-who-stepped-into-yesterday, > ,32,2,Mountain View,CA,USA,247,186,19,Phish,83.0,2022-04-21,1987-05-11
2021-09-01,1,3,36,avenu-malkenu, > ,32,2,Mountain View,CA,USA,247,186,19,Traditional,83.0,2022-04-21,1987-05-11
2021-09-01,1,4,653,weekapaug-groove,", ",5,2,Mountain View,CA,USA,247,186,19,Phish,502.0,2023-10-10,1988-07-23
2021-09-01,1,5,88,brian-and-robert,", ",27,2,Mountain View,CA,USA,247,186,19,Phish,52.0,2023-07-28,1998-06-30
2021-09-01,1,6,2699,thread,", ",15,2,Mountain View,CA,USA,247,186,19,Phish,6.0,2021-09-01,2017-07-16
2021-09-01,1,7,607,the-wedge,", ",12,2,Mountain View,CA,USA,247,186,19,Phish,127.0,2023-09-03,1993-02-03
2021-09-01,1,8,119,cities, -> ,32,2,Mountain View,CA,USA,247,186,19,Talking Heads,102.0,2023-10-07,1984-12-01
2021-09-01,1,9,2801,passing-through, > ,19,2,Mountain View,CA,USA,247,186,19,Phish,6.0,2022-07-19,2018-10-31
2021-09-01,1,10,208,fluffhead,,5,2,Mountain View,CA,USA,247,186,19,Phish,277.0,2023-10-14,1984-12-01
2021-09-01,2,11,586,the-lizards,", ",9,2,Mountain View,CA,USA,247,186,19,Phish,326.0,2023-08-04,1988-01-27
2021-09-01,2,12,627,tweezer, > ,7,2,Mountain View,CA,USA,247,186,19,Phish,395.0,2023-10-15,1990-03-28
2021-09-01,2,13,2627,miss-you, > ,31,2,Mountain View,CA,USA,247,186,19,Phish,19.0,2023-07-23,2016-06-24
2021-09-01,2,14,437,piper, > ,5,2,Mountain View,CA,USA,247,186,19,Phish,194.0,2023-10-11,1997-06-14
2021-09-01,2,15,629,twenty-years-later,", ",10,2,Mountain View,CA,USA,247,186,19,Phish,43.0,2023-07-18,2009-06-05
2021-09-01,2,16,630,twist, > ,10,2,Mountain View,CA,USA,247,186,19,Phish,169.0,2023-10-10,1997-06-14
2021-09-01,2,17,46,backwards-down-the-number-line,,5,2,Mountain View,CA,USA,247,186,19,Trey Anastasio,132.0,2023-10-11,2009-03-06
2021-09-01,e,18,2845,a-life-beyond-the-dream,", ",6,2,Mountain View,CA,USA,247,186,19,Ghosts of the Forest,26.0,2023-10-14,2019-06-19
2021-09-01,e,19,628,tweezer-reprise,,6,2,Mountain View,CA,USA,247,186,19,Phish,308.0,2023-10-15,1991-02-01
2021-10-15,1,1,2797,the-final-hurrah,", ",5,2,Sacramento,CA,USA,1518,188,22,Phish,16.0,2023-07-21,2018-10-31
2021-10-15,1,2,250,harry-hood,", ",1,2,Sacramento,CA,USA,1518,188,22,Phish,414.0,2023-10-13,1985-10-30
2021-10-15,1,3,132,corinna,", ",28,2,Sacramento,CA,USA,1518,188,22,Taj Mahal,31.0,2023-10-14,1987-02-21
2021-10-15,1,4,603,the-squirming-coil, > ,10,2,Sacramento,CA,USA,1518,188,22,Phish,367.0,2023-07-25,1990-01-20
2021-10-15,1,5,2424,555,", ",7,2,Sacramento,CA,USA,1518,188,22,Phish,64.0,2023-10-10,2013-10-31
2021-10-15,1,6,34,army-of-one,", ",15,2,Sacramento,CA,USA,1518,188,22,Phish,27.0,2023-07-26,2003-07-12
2021-10-15,1,7,50,beauty-of-my-dreams,", ",73,2,Sacramento,CA,USA,1518,188,22,The Del McCoury Band,54.0,2023-10-07,1997-02-16
2021-10-15,1,8,2573,mercury, > ,2,2,Sacramento,CA,USA,1518,188,22,Phish,38.0,2023-10-15,2015-07-22
2021-10-15,1,9,113,character-zero,,6,2,Sacramento,CA,USA,1518,188,22,Phish,242.0,2023-10-14,1996-06-06
2021-10-15,2,10,491,scents-and-subtle-sounds, -> ,7,2,Sacramento,CA,USA,1518,188,22,Phish,42.0,2023-09-01,2003-07-07
2021-10-15,2,11,1085,plasma, > ,3,2,Sacramento,CA,USA,1518,188,22,Trey Anastasio,28.0,2023-10-15,2014-10-17
2021-10-15,2,12,215,free, > ,6,2,Sacramento,CA,USA,1518,188,22,Phish,218.0,2023-10-08,1995-05-16
2021-10-15,2,13,64,billy-breathes, > ,1,2,Sacramento,CA,USA,1518,188,22,Phish,64.0,2021-10-15,1995-09-27
2021-10-15,2,14,437,piper, > ,4,2,Sacramento,CA,USA,1518,188,22,Phish,194.0,2023-10-11,1997-06-14
2021-10-15,2,15,222,ghost, > ,2,2,Sacramento,CA,USA,1518,188,22,Phish,209.0,2023-10-13,1997-06-13
2021-10-15,2,16,747,and-so-to-bed, > ,1886,2,Sacramento,CA,USA,1518,188,22,Phish,1.0,2021-10-15,2021-10-15
2021-10-15,2,17,2803,sigma-oasis, > ,1,2,Sacramento,CA,USA,1518,188,22,Trey Anastasio,30.0,2023-10-10,2019-12-08
2021-10-15,2,18,622,tube, -> ,2,2,Sacramento,CA,USA,1518,188,22,Phish,186.0,2023-10-14,1990-09-13
2021-10-15,2,19,90,brother,", ",108,2,Sacramento,CA,USA,1518,188,22,Phish,60.0,2021-10-15,1991-09-25
2021-10-15,2,20,660,when-the-circus-comes,", ",18,2,Sacramento,CA,USA,1518,188,22,Los Lobos,73.0,2023-07-19,1997-02-13
2021-10-15,2,21,234,golgi-apparatus,,8,2,Sacramento,CA,USA,1518,188,22,Phish,475.0,2023-10-13,1986-10-12
2021-10-15,e,22,485,sand,,1,2,Sacramento,CA,USA,1518,188,22,Trey Anastasio,139.0,2023-10-13,1999-09-11
2021-10-24,1,1,2946,a-wave-of-hope, > ,22,2,Inglewood,CA,USA,1314,188,23,Trey Anastasio,21.0,2023-10-15,2021-08-07
2021-10-24,1,2,690,you-enjoy-myself, > ,9,2,Inglewood,CA,USA,1314,188,23,Phish,608.0,2023-10-08,1986-02-03
2021-10-24,1,3,591,the-moma-dance, -> ,6,2,Inglewood,CA,USA,1314,188,23,Phish,193.0,2023-10-06,1998-06-30
2021-10-24,1,4,508,simple, -> ,6,2,Inglewood,CA,USA,1314,188,23,Phish,198.0,2023-10-15,1994-05-27
2021-10-24,1,5,2420,waiting-all-night, -> ,59,2,Inglewood,CA,USA,1314,188,23,Phish,33.0,2021-10-24,2013-10-31
2021-10-24,1,6,364,maze,", ",5,2,Inglewood,CA,USA,1314,188,23,Phish,333.0,2023-10-06,1992-03-06
2021-10-24,1,7,195,fee, -> ,12,2,Inglewood,CA,USA,1314,188,23,Phish,285.0,2023-02-25,1987-08-09
2021-10-24,1,8,1355,steam, > ,5,2,Inglewood,CA,USA,1314,188,23,Phish,59.0,2023-10-11,2011-06-04
2021-10-24,1,9,478,run-like-an-antelope,,6,2,Inglewood,CA,USA,1314,188,23,Phish,474.0,2023-10-15,1985-04-06
2021-10-24,2,10,106,cars-trucks-buses,", ",18,2,Inglewood,CA,USA,1314,188,23,Phish,86.0,2023-07-19,1995-09-27
2021-10-24,2,11,627,tweezer, -> ,11,2,Inglewood,CA,USA,1314,188,23,Phish,395.0,2023-10-15,1990-03-28
2021-10-24,2,12,326,la-woman, -> ,493,2,Inglewood,CA,USA,1314,188,23,The Doors,2.0,2021-10-24,2003-12-30
2021-10-24,2,13,2796,say-it-to-me-santos, -> ,3,2,Inglewood,CA,USA,1314,188,23,Phish,37.0,2023-10-15,2018-10-31
2021-10-24,2,14,657,whats-the-use, > ,15,2,Inglewood,CA,USA,1314,188,23,Phish,62.0,2023-10-14,1999-07-04
2021-10-24,2,15,627,tweezer, > ,0,2,Inglewood,CA,USA,1314,188,23,Phish,395.0,2023-10-15,1990-03-28
2021-10-24,2,16,65,birds-of-a-feather, > ,19,2,Inglewood,CA,USA,1314,188,23,Phish,132.0,2023-10-08,1998-04-02
2021-10-24,2,17,110,chalk-dust-torture, -> ,5,2,Inglewood,CA,USA,1314,188,23,Phish,501.0,2023-10-14,1991-02-01
2021-10-24,2,18,80,boogie-on-reggae-woman, > ,14,2,Inglewood,CA,USA,1314,188,23,Stevie Wonder,89.0,2023-07-26,1987-02-21
2021-10-24,2,19,104,carini, -> ,6,2,Inglewood,CA,USA,1314,188,23,Phish,135.0,2023-10-13,1997-02-17
2021-10-24,2,20,380,mr-completely, > ,3,2,Inglewood,CA,USA,1314,188,23,Trey Anastasio,14.0,2023-04-23,2003-07-15
2021-10-24,2,21,628,tweezer-reprise,,11,2,Inglewood,CA,USA,1314,188,23,Phish,308.0,2023-10-15,1991-02-01
2021-10-24,e,22,238,grind,", ",39,2,Inglewood,CA,USA,1314,188,23,Phish,29.0,2023-07-22,1998-12-30
2021-10-24,e,23,48,bathtub-gin,,6,2,Inglewood,CA,USA,1314,188,23,Phish,298.0,2023-10-10,1989-05-26
2021-10-16,1,1,440,possum,", ",8,2,San Francisco,CA,USA,1494,188,15,Phish,558.0,2023-10-11,1985-09-27
2021-10-16,1,2,246,halleys-comet, > ,13,2,San Francisco,CA,USA,1494,188,15,Phish,150.0,2023-10-13,1986-05-17
2021-10-16,1,3,2,46-days, -> ,4,2,San Francisco,CA,USA,1494,188,15,Phish,137.0,2023-10-14,2003-01-02
2021-10-16,1,4,512,slave-to-the-traffic-light,", ",4,2,San Francisco,CA,USA,1494,188,15,Phish,278.0,2023-10-10,1984-12-01
2021-10-16,1,5,508,simple, > ,2,2,San Francisco,CA,USA,1494,188,15,Phish,198.0,2023-10-15,1994-05-27
2021-10-16,1,6,2571,shade, > ,9,2,San Francisco,CA,USA,1494,188,15,Phish,28.0,2023-08-01,2015-07-21
2021-10-16,1,7,1370,winterqueen, > ,57,2,San Francisco,CA,USA,1494,188,15,Trey Anastasio,24.0,2023-04-19,2013-10-31
2021-10-16,1,8,367,meat, > ,7,2,San Francisco,CA,USA,1494,188,15,Phish,48.0,2023-10-13,1998-07-02
2021-10-16,1,9,478,run-like-an-antelope,,14,2,San Francisco,CA,USA,1494,188,15,Phish,474.0,2023-10-15,1985-04-06
2021-10-16,2,10,48,bathtub-gin, > ,2,2,San Francisco,CA,USA,1494,188,15,Phish,298.0,2023-10-10,1989-05-26
2021-10-16,2,11,2656,everythings-right, > ,3,2,San Francisco,CA,USA,1494,188,15,Trey Anastasio,51.0,2023-10-14,2017-07-14
2021-10-16,2,12,214,frankie-says, > ,197,2,San Francisco,CA,USA,1494,188,15,Phish,32.0,2023-07-30,1998-04-02
2021-10-16,2,13,607,the-wedge,", ",5,2,San Francisco,CA,USA,1494,188,15,Phish,127.0,2023-09-03,1993-02-03
2021-10-16,2,14,591,the-moma-dance,,2,2,San Francisco,CA,USA,1494,188,15,Phish,193.0,2023-10-06,1998-06-30
2021-10-16,e,15,104,carini,,4,0,San Francisco,CA,USA,1494,188,15,Phish,135.0,2023-10-13,1997-02-17
2021-10-17,1,1,94,bug,", ",9,2,San Francisco,CA,USA,1494,188,15,Amfibian,91.0,2023-10-07,1999-06-30
2021-10-17,1,2,402,my-soul, > ,16,2,San Francisco,CA,USA,1494,188,15,Clifton Chenier,89.0,2023-10-06,1997-02-13
2021-10-17,1,3,45,back-on-the-train,", ",8,2,San Francisco,CA,USA,1494,188,15,Trey Anastasio,149.0,2023-10-06,1999-06-30
2021-10-17,1,4,364,maze,", ",9,2,San Francisco,CA,USA,1494,188,15,Phish,333.0,2023-10-06,1992-03-06
2021-10-17,1,5,1355,steam,", ",5,2,San Francisco,CA,USA,1494,188,15,Phish,59.0,2023-10-11,2011-06-04
2021-10-17,1,6,154,destiny-unbound,", ",12,2,San Francisco,CA,USA,1494,188,15,Phish,53.0,2023-10-06,1990-09-14
2021-10-17,1,7,51,beauty-of-a-broken-heart,", ",31,2,San Francisco,CA,USA,1494,188,15,Phish,15.0,2023-10-08,2009-03-07
2021-10-17,1,8,455,reba,", ",3,2,San Francisco,CA,USA,1494,188,15,Phish,402.0,2023-10-10,1989-10-01
